CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,ProcessedText
UgignRhfXmAlhXgCoAEC,4rCweDxDqdw,"The more those people fuck up America, the more American will fucking hate them. ",True,True,False,False,True,False,False,False,False,False,False,False,people fuck america american fucking hate
UgimajRNYpD17XgCoAEC,4rCweDxDqdw,Bill Cosby caused them,False,False,False,False,False,False,False,False,False,False,False,False,bill cosby cause
UgiYcJff050IdHgCoAEC,4rCweDxDqdw,"The US Justice Department has audited the Ferguson Police Department and found 180 counts of excessive use of police force against African-Americans from 2009-2014.  In addition, they found 7 emails containing discriminatory language on Department computers.  The Federal government is pursuing a criminal case against the Ferguson Police Department.  I wonder if Bob McCulloch will try to defend this one.",False,False,False,False,False,False,False,False,False,False,False,False,justice department audit ferguson police department find 180 count excessive use police force africanamericans 20092014 addition find email contain discriminatory language department computer federal government pursue criminal case ferguson police department wonder bob mcculloch try defend
UgiZ0uPciaqqCHgCoAEC,4rCweDxDqdw,Is there something wrong with the audio?,False,False,False,False,False,False,False,False,False,False,False,False,wrong audio
Ugj6KaiR6Y27RngCoAEC,4rCweDxDqdw,that's just flat out racist to say one race can't represent another equally. if majority blacks voted for the white people does that mean the blacks that voted didn't vote for their own best interest? and that the elected white official can't represent the black voters that put him/her in office?,False,False,False,False,False,False,False,False,False,False,False,False,flat racist race not represent equally majority black vote white people mean black vote not vote good interest elect white official not represent black voter himher office
UgjEVu1dSOaIJ3gCoAEC,4rCweDxDqdw,"The report on the 'Inequality of Enforcement' statistics can be found in the description, and here:
http://ago.mo.gov/VehicleStops/2013/reports/161.pdf

To those who are questioning the math here, please check it for yourself, we're not here to teach basic algebra! These numbers are not proportional. Our video scratches the surface, and we do encourage you to do supplemental research on their own if you wish to know more.",False,False,False,False,False,False,False,False,False,False,False,False,report inequality enforcement statistic find description question math check teach basic algebra number proportional video scratch surface encourage supplemental research wish know
UgjeXpjsshe9GHgCoAEC,4rCweDxDqdw,What's with all the dislikes? White people are that offended? You thought racism wasn't an issue anymore....think again,True,False,False,False,False,True,True,False,False,False,False,False,dislike white people offended think racism not issue anymorethink
UgjGXwDAaQDElXgCoAEC,4rCweDxDqdw,How come they call the 'blacks' African Americans but not European American to the 'whites' ?,False,False,False,False,False,False,False,False,False,False,False,False,come black african americans european american white
UgjhYhKJO47d-XgCoAEC,4rCweDxDqdw," Did the IDIOT reporter do the survey on the percent of blacks that are involved in the following:- Gang Activities
ShopLifting
Car Jacking
Robberies
Robberies with assault
Teenage Pregnancies",True,True,False,False,False,True,True,False,False,False,False,False,idiot reporter survey percent black involve follow gang activity shoplift car jack robbery robbery assault teenage pregnancy
UgjMdghS2VaoXHgCoAEC,4rCweDxDqdw,"""Here there is no racism, here, you are all equally worthless!"" - Full Metal Jacket",False,False,False,False,False,False,False,False,False,False,False,False,racism equally worthless metal jacket
Ugj-oYTmB9sg6ngCoAEC,4rCweDxDqdw,"TestTube. Can you please explain to me how blacks get stopped and searched more than whites? If whites get make up 29% of the population and get searched 6.9% of the time while blacks make up 67% of the population and get searched 12.1% of the time, it's pretty obvious that whites are likely to get searched MORE. Do you want me to explain it further why that is or can you find someone in your team that actually remembers basic grade school math? I could go on and on about what is wrong about this video but it seems to have been already explained by others. Seriously, I do enjoy watching your channel, but the bias is strong with this one and almost made me want to unsubscribe. ",False,False,False,False,False,False,False,False,False,False,False,False,testtube explain black stop search white white 29 population search 69 time black 67 population search 121 time pretty obvious white likely search want explain find team actually remember basic grade school math wrong video explain seriously enjoy watch channel bias strong want unsubscribe
UgjpvWbzRLwcsHgCoAEC,4rCweDxDqdw,"If the majority of the people in Ferguson are African American than why are their elected officials not African American? The mayor, city council, and police chief are all elected officials.  Are the people in the community not stepping up to fill those roles?",False,False,False,False,False,False,False,False,False,False,False,False,majority people ferguson african american elect official african american mayor city council police chief elect official people community step fill role
UgjRkXbzGzSBHngCoAEC,4rCweDxDqdw,My least favorite test tube video so far.,False,False,False,False,False,False,False,False,False,False,False,False,favorite test tube video far
UgjWd_JsIlOo9XgCoAEC,4rCweDxDqdw,"heard a Billionaire funded these organised riots ,what a fucken suck joke",True,True,False,False,True,False,False,False,False,False,False,False,hear billionaire fund organise riot fucken suck joke
UgjyZIj3j48MXngCoAEC,4rCweDxDqdw,Please slow down! I cant tell if they sped up Ms Scully or if she was talking really quickly. Great video with great information it was just a little fast. ,False,False,False,False,False,False,False,False,False,False,False,False,slow not tell speed ms scully talk quickly great video great information little fast
UgzaiZ1HSxzNP7RuC8V4AaABAg,4rCweDxDqdw,While i dont agree with police action to kill the boy but that does not mean you can protest by looting and destroying your own neighbourhood. That is stupid because it makes people don't want to support your struggle.,False,False,False,False,False,False,False,False,False,False,False,False,not agree police action kill boy mean protest loot destroy neighbourhood stupid make people not want support struggle
UggLdovvjLOAV3gCoAEC,5vF4si3hoRA,Fucking savages! Protest sumthing real... Like how your government is robbing you and sendin your kids to an elegal WAR! You are the laughing stock of America congrats!,True,True,False,False,False,False,False,False,False,False,False,False,fucking savage protest sumthe real like government rob sendin kid elegal war laugh stock america congrat
